"Time","Length","Sequence Number","Acknowledgment Number","Info"
"13.877663675","65226","29458475","1","19  >  57254 [PSH, ACK] Seq=29458475 Ack=1 Win=65280 Len=65160 TSval=2972605672 TSecr=1160810544"
"13.877666651","65226","29523635","1","19  >  57254 [PSH, ACK] Seq=29523635 Ack=1 Win=65280 Len=65160 TSval=2972605672 TSecr=1160810544"
"13.877677492","23234","29588795","1","19  >  57254 [PSH, ACK] Seq=29588795 Ack=1 Win=65280 Len=23168 TSval=2972605672 TSecr=1160810544"
"13.878247911","42058","29611963","1","19  >  57254 [PSH, ACK] Seq=29611963 Ack=1 Win=65280 Len=41992 TSval=2972605673 TSecr=1160810545"
"13.878267438","45498","29653955","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=29653955 Ack=1 Win=65280 Len=45432 TSval=2972605673 TSecr=1160810545"
"13.878824073","19794","29699387","1","19  >  57254 [PSH, ACK] Seq=29699387 Ack=1 Win=65280 Len=19728 TSval=2972605674 TSecr=1160810546"
"13.878842959","20338","29719115","1","19  >  57254 [PSH, ACK] Seq=29719115 Ack=1 Win=65280 Len=20272 TSval=2972605674 TSecr=1160810546"
"13.879342355","19906","29739387","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=29739387 Ack=1 Win=65280 Len=19840 TSval=2972605674 TSecr=1160810546"
"13.939568234","25114","29759227","1","19  >  57254 [PSH, ACK] Seq=29759227 Ack=1 Win=65280 Len=25048 TSval=2972605734 TSecr=1160810606"
"13.939595126","65226","29784275","1","19  >  57254 [PSH, ACK] Seq=29784275 Ack=1 Win=65280 Len=65160 TSval=2972605734 TSecr=1160810606"
"13.939601208","59434","29849435","1","19  >  57254 [PSH, ACK] Seq=29849435 Ack=1 Win=65280 Len=59368 TSval=2972605734 TSecr=1160810606"
"13.940056647","5858","29908803","1","19  >  57254 [PSH, ACK] Seq=29908803 Ack=1 Win=65280 Len=5792 TSval=2972605735 TSecr=1160810607"
"13.940075263","65226","29914595","1","19  >  57254 [PSH, ACK] Seq=29914595 Ack=1 Win=65280 Len=65160 TSval=2972605735 TSecr=1160810607"
"13.940590276","34242","29979755","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=29979755 Ack=1 Win=65280 Len=34176 TSval=2972605735 TSecr=1160810607"
"13.989718054","31050","30013931","1","19  >  57254 [PSH, ACK] Seq=30013931 Ack=1 Win=65280 Len=30984 TSval=2972605785 TSecr=1160810657"
"13.989745357","65226","30044915","1","19  >  57254 [PSH, ACK] Seq=30044915 Ack=1 Win=65280 Len=65160 TSval=2972605785 TSecr=1160810657"
"13.989751278","56538","30110075","1","19  >  57254 [PSH, ACK] Seq=30110075 Ack=1 Win=65280 Len=56472 TSval=2972605785 TSecr=1160810657"
"13.990254398","8754","30166547","1","19  >  57254 [PSH, ACK] Seq=30166547 Ack=1 Win=65280 Len=8688 TSval=2972605785 TSecr=1160810657"
"13.990273735","65226","30175235","1","19  >  57254 [PSH, ACK] Seq=30175235 Ack=1 Win=65280 Len=65160 TSval=2972605785 TSecr=1160810657"
"13.990766488","36290","30240395","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=30240395 Ack=1 Win=65280 Len=36224 TSval=2972605786 TSecr=1160810658"
"13.991267146","17858","30276619","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=30276619 Ack=1 Win=65280 Len=17792 TSval=2972605786 TSecr=1160810658"
"14.046393504","11210","30294411","1","19  >  57254 [PSH, ACK] Seq=30294411 Ack=1 Win=65280 Len=11144 TSval=2972605841 TSecr=1160810713"
"14.046420055","65226","30305555","1","19  >  57254 [PSH, ACK] Seq=30305555 Ack=1 Win=65280 Len=65160 TSval=2972605841 TSecr=1160810713"
"14.046422870","65226","30370715","1","19  >  57254 [PSH, ACK] Seq=30370715 Ack=1 Win=65280 Len=65160 TSval=2972605841 TSecr=1160810713"
"14.046428451","34818","30435875","1","19  >  57254 [PSH, ACK] Seq=30435875 Ack=1 Win=65280 Len=34752 TSval=2972605841 TSecr=1160810713"
"14.046915860","30474","30470627","1","19  >  57254 [PSH, ACK] Seq=30470627 Ack=1 Win=65280 Len=30408 TSval=2972605842 TSecr=1160810714"
"14.046936119","55034","30501035","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=30501035 Ack=1 Win=65280 Len=54968 TSval=2972605842 TSecr=1160810714"
"14.047415967","10258","30556003","1","19  >  57254 [PSH, ACK] Seq=30556003 Ack=1 Win=65280 Len=10192 TSval=2972605842 TSecr=1160810714"
"14.047444111","29026","30566195","1","19  >  57254 [PSH, ACK] Seq=30566195 Ack=1 Win=65280 Len=28960 TSval=2972605842 TSecr=1160810714"
"14.047978893","17858","30595155","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=30595155 Ack=1 Win=65280 Len=17792 TSval=2972605843 TSecr=1160810715"
"14.100881843","18474","30612947","1","19  >  57254 [PSH, ACK] Seq=30612947 Ack=1 Win=65280 Len=18408 TSval=2972605896 TSecr=1160810768"
"14.100914386","65226","30631355","1","19  >  57254 [PSH, ACK] Seq=30631355 Ack=1 Win=65280 Len=65160 TSval=2972605896 TSecr=1160810768"
"14.100917442","65226","30696515","1","19  >  57254 [PSH, ACK] Seq=30696515 Ack=1 Win=65280 Len=65160 TSval=2972605896 TSecr=1160810768"
"14.100925166","27578","30761675","1","19  >  57254 [PSH, ACK] Seq=30761675 Ack=1 Win=65280 Len=27512 TSval=2972605896 TSecr=1160810768"
"14.101850479","37714","30789187","1","19  >  57254 [PSH, ACK] Seq=30789187 Ack=1 Win=65280 Len=37648 TSval=2972605897 TSecr=1160810769"
"14.101873263","47794","30826835","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=30826835 Ack=1 Win=65280 Len=47728 TSval=2972605897 TSecr=1160810769"
"14.102326716","17498","30874563","1","19  >  57254 [PSH, ACK] Seq=30874563 Ack=1 Win=65280 Len=17432 TSval=2972605897 TSecr=1160810769"
"14.102341635","21786","30891995","1","19  >  57254 [PSH, ACK] Seq=30891995 Ack=1 Win=65280 Len=21720 TSval=2972605897 TSecr=1160810769"
"14.102835366","17858","30913715","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=30913715 Ack=1 Win=65280 Len=17792 TSval=2972605898 TSecr=1160810770"
"14.180236793","25714","30931507","1","19  >  57254 [PSH, ACK] Seq=30931507 Ack=1 Win=65280 Len=25648 TSval=2972605975 TSecr=1160810847"
"14.180268163","65226","30957155","1","19  >  57254 [PSH, ACK] Seq=30957155 Ack=1 Win=65280 Len=65160 TSval=2972605975 TSecr=1160810847"
"14.180277311","56538","31022315","1","19  >  57254 [PSH, ACK] Seq=31022315 Ack=1 Win=65280 Len=56472 TSval=2972605975 TSecr=1160810847"
"14.181093376","8754","31078787","1","19  >  57254 [PSH, ACK] Seq=31078787 Ack=1 Win=65280 Len=8688 TSval=2972605976 TSecr=1160810848"
"14.181116290","62418","31087475","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=31087475 Ack=1 Win=65280 Len=62352 TSval=2972605976 TSecr=1160810848"
"14.181864940","2874","31149827","1","19  >  57254 [PSH, ACK] Seq=31149827 Ack=1 Win=65280 Len=2808 TSval=2972605977 TSecr=1160810849"
"14.181891461","29026","31152635","1","19  >  57254 [PSH, ACK] Seq=31152635 Ack=1 Win=65280 Len=28960 TSval=2972605977 TSecr=1160810849"
"14.236592000","36266","31181595","1","19  >  57254 [PSH, ACK] Seq=31181595 Ack=1 Win=65280 Len=36200 TSval=2972606031 TSecr=1160810903"
"14.236621587","65226","31217795","1","19  >  57254 [PSH, ACK] Seq=31217795 Ack=1 Win=65280 Len=65160 TSval=2972606031 TSecr=1160810903"
"14.236631035","52434","31282955","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=31282955 Ack=1 Win=65280 Len=52368 TSval=2972606031 TSecr=1160810903"
"14.237283372","12858","31335323","1","19  >  57254 [PSH, ACK] Seq=31335323 Ack=1 Win=65280 Len=12792 TSval=2972606032 TSecr=1160810904"
"14.237308490","62330","31348115","1","19  >  57254 [PSH, ACK] Seq=31348115 Ack=1 Win=65280 Len=62264 TSval=2972606032 TSecr=1160810904"
"14.237917844","2962","31410379","1","19  >  57254 [PSH, ACK] Seq=31410379 Ack=1 Win=65280 Len=2896 TSval=2972606033 TSecr=1160810905"
"14.237934596","31346","31413275","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=31413275 Ack=1 Win=65280 Len=31280 TSval=2972606033 TSecr=1160810905"
"14.290564520","33946","31444555","1","19  >  57254 [PSH, ACK] Seq=31444555 Ack=1 Win=65280 Len=33880 TSval=2972606085 TSecr=1160810957"
"14.290594858","65226","31478435","1","19  >  57254 [PSH, ACK] Seq=31478435 Ack=1 Win=65280 Len=65160 TSval=2972606085 TSecr=1160810957"
"14.290605669","53642","31543595","1","19  >  57254 [PSH, ACK] Seq=31543595 Ack=1 Win=65280 Len=53576 TSval=2972606085 TSecr=1160810957"
"14.291794687","11650","31597171","1","19  >  57254 [PSH, ACK] Seq=31597171 Ack=1 Win=65280 Len=11584 TSval=2972606087 TSecr=1160810959"
"14.291808804","61570","31608755","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=31608755 Ack=1 Win=65280 Len=61504 TSval=2972606087 TSecr=1160810959"
"14.292419489","3722","31670259","1","19  >  57254 [PSH, ACK] Seq=31670259 Ack=1 Win=65280 Len=3656 TSval=2972606087 TSecr=1160810959"
"14.292449266","30474","31673915","1","19  >  57254 [PSH, ACK] Seq=31673915 Ack=1 Win=65280 Len=30408 TSval=2972606087 TSecr=1160810959"
"14.347943457","34818","31704323","1","19  >  57254 [PSH, ACK] Seq=31704323 Ack=1 Win=65280 Len=34752 TSval=2972606143 TSecr=1160811015"
"14.347988293","65226","31739075","1","19  >  57254 [PSH, ACK] Seq=31739075 Ack=1 Win=65280 Len=65160 TSval=2972606143 TSecr=1160811015"
"14.347992151","65226","31804235","1","19  >  57254 [PSH, ACK] Seq=31804235 Ack=1 Win=65280 Len=65160 TSval=2972606143 TSecr=1160811015"
"14.348003322","21490","31869395","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=31869395 Ack=1 Win=65280 Len=21424 TSval=2972606143 TSecr=1160811015"
"14.349129609","43802","31890819","1","19  >  57254 [PSH, ACK] Seq=31890819 Ack=1 Win=65280 Len=43736 TSval=2972606144 TSecr=1160811016"
"14.349155589","44954","31934555","1","19  >  57254 [PSH, ACK] Seq=31934555 Ack=1 Win=65280 Len=44888 TSval=2972606144 TSecr=1160811016"
"14.349700216","20338","31979443","1","19  >  57254 [PSH, ACK] Seq=31979443 Ack=1 Win=65280 Len=20272 TSval=2972606144 TSecr=1160811017"
"14.349720205","24210","31999715","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=31999715 Ack=1 Win=65280 Len=24144 TSval=2972606144 TSecr=1160811017"
"14.350397839","21954","32023859","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=32023859 Ack=1 Win=65280 Len=21888 TSval=2972606145 TSecr=1160811017"
"14.395559717","19194","32045747","1","19  >  57254 [PSH, ACK] Seq=32045747 Ack=1 Win=65280 Len=19128 TSval=2972606190 TSecr=1160811062"
"14.395586048","65226","32064875","1","19  >  57254 [PSH, ACK] Seq=32064875 Ack=1 Win=65280 Len=65160 TSval=2972606190 TSecr=1160811062"
"14.395593612","62330","32130035","1","19  >  57254 [PSH, ACK] Seq=32130035 Ack=1 Win=65280 Len=62264 TSval=2972606190 TSecr=1160811062"
"14.396056949","2962","32192299","1","19  >  57254 [PSH, ACK] Seq=32192299 Ack=1 Win=65280 Len=2896 TSval=2972606191 TSecr=1160811063"
"14.396075024","65226","32195195","1","19  >  57254 [PSH, ACK] Seq=32195195 Ack=1 Win=65280 Len=65160 TSval=2972606191 TSecr=1160811063"
"14.396079041","3050","32260355","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=32260355 Ack=1 Win=65280 Len=2984 TSval=2972606191 TSecr=1160811063"
"14.396585078","34242","32263339","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=32263339 Ack=1 Win=65280 Len=34176 TSval=2972606191 TSecr=1160811064"
"14.443026862","28066","32297515","1","19  >  57254 [PSH, ACK] Seq=32297515 Ack=1 Win=65280 Len=28000 TSval=2972606238 TSecr=1160811110"
"14.443055908","65226","32325515","1","19  >  57254 [PSH, ACK] Seq=32325515 Ack=1 Win=65280 Len=65160 TSval=2972606238 TSecr=1160811110"
"14.443061779","57986","32390675","1","19  >  57254 [PSH, ACK] Seq=32390675 Ack=1 Win=65280 Len=57920 TSval=2972606238 TSecr=1160811110"
"14.443528446","7306","32448595","1","19  >  57254 [PSH, ACK] Seq=32448595 Ack=1 Win=65280 Len=7240 TSval=2972606238 TSecr=1160811111"
"14.443562070","65226","32455835","1","19  >  57254 [PSH, ACK] Seq=32455835 Ack=1 Win=65280 Len=65160 TSval=2972606238 TSecr=1160811111"
"14.444069105","36290","32520995","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=32520995 Ack=1 Win=65280 Len=36224 TSval=2972606239 TSecr=1160811111"
"14.444562101","17858","32557219","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=32557219 Ack=1 Win=65280 Len=17792 TSval=2972606239 TSecr=1160811112"
"14.497184826","11210","32575011","1","19  >  57254 [PSH, ACK] Seq=32575011 Ack=1 Win=65280 Len=11144 TSval=2972606292 TSecr=1160811164"
"14.497213561","65226","32586155","1","19  >  57254 [PSH, ACK] Seq=32586155 Ack=1 Win=65280 Len=65160 TSval=2972606292 TSecr=1160811164"
"14.497216196","65226","32651315","1","19  >  57254 [PSH, ACK] Seq=32651315 Ack=1 Win=65280 Len=65160 TSval=2972606292 TSecr=1160811164"
"14.497221256","34818","32716475","1","19  >  57254 [PSH, ACK] Seq=32716475 Ack=1 Win=65280 Len=34752 TSval=2972606292 TSecr=1160811164"
"14.498162223","30474","32751227","1","19  >  57254 [PSH, ACK] Seq=32751227 Ack=1 Win=65280 Len=30408 TSval=2972606293 TSecr=1160811165"
"14.498192451","55034","32781635","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=32781635 Ack=1 Win=65280 Len=54968 TSval=2972606293 TSecr=1160811165"
"14.498647271","10258","32836603","1","19  >  57254 [PSH, ACK] Seq=32836603 Ack=1 Win=65280 Len=10192 TSval=2972606293 TSecr=1160811166"
"14.498664153","29026","32846795","1","19  >  57254 [PSH, ACK] Seq=32846795 Ack=1 Win=65280 Len=28960 TSval=2972606293 TSecr=1160811166"
"14.499141492","17858","32875755","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=32875755 Ack=1 Win=65280 Len=17792 TSval=2972606294 TSecr=1160811166"
"14.545085434","18474","32893547","1","19  >  57254 [PSH, ACK] Seq=32893547 Ack=1 Win=65280 Len=18408 TSval=2972606340 TSecr=1160811212"
"14.545112256","65226","32911955","1","19  >  57254 [PSH, ACK] Seq=32911955 Ack=1 Win=65280 Len=65160 TSval=2972606340 TSecr=1160811212"
"14.545121343","59434","32977115","1","19  >  57254 [PSH, ACK] Seq=32977115 Ack=1 Win=65280 Len=59368 TSval=2972606340 TSecr=1160811212"
"14.545604617","5858","33036483","1","19  >  57254 [PSH, ACK] Seq=33036483 Ack=1 Win=65280 Len=5792 TSval=2972606340 TSecr=1160811213"
"14.545624776","63266","33042275","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=33042275 Ack=1 Win=65280 Len=63200 TSval=2972606340 TSecr=1160811213"
"14.546081575","2026","33105475","1","19  >  57254 [PSH, ACK] Seq=33105475 Ack=1 Win=65280 Len=1960 TSval=2972606341 TSecr=1160811213"
"14.546100481","29026","33107435","1","19  >  57254 [PSH, ACK] Seq=33107435 Ack=1 Win=65280 Len=28960 TSval=2972606341 TSecr=1160811213"
"14.591696217","36266","33136395","1","19  >  57254 [PSH, ACK] Seq=33136395 Ack=1 Win=65280 Len=36200 TSval=2972606386 TSecr=1160811259"
"14.591727437","65226","33172595","1","19  >  57254 [PSH, ACK] Seq=33172595 Ack=1 Win=65280 Len=65160 TSval=2972606386 TSecr=1160811259"
"14.591732617","52434","33237755","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=33237755 Ack=1 Win=65280 Len=52368 TSval=2972606386 TSecr=1160811259"
"14.592963774","12858","33290123","1","19  >  57254 [PSH, ACK] Seq=33290123 Ack=1 Win=65280 Len=12792 TSval=2972606388 TSecr=1160811260"
"14.592987730","62330","33302915","1","19  >  57254 [PSH, ACK] Seq=33302915 Ack=1 Win=65280 Len=62264 TSval=2972606388 TSecr=1160811260"
"14.593572804","2962","33365179","1","19  >  57254 [PSH, ACK] Seq=33365179 Ack=1 Win=65280 Len=2896 TSval=2972606388 TSecr=1160811261"
"14.593590999","31346","33368075","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=33368075 Ack=1 Win=65280 Len=31280 TSval=2972606388 TSecr=1160811261"
"14.693303971","33946","33399355","1","19  >  57254 [PSH, ACK] Seq=33399355 Ack=1 Win=65280 Len=33880 TSval=2972606488 TSecr=1160811360"
"14.693348056","65226","33433235","1","19  >  57254 [PSH, ACK] Seq=33433235 Ack=1 Win=65280 Len=65160 TSval=2972606488 TSecr=1160811360"
"14.693350711","65226","33498395","1","19  >  57254 [PSH, ACK] Seq=33498395 Ack=1 Win=65280 Len=65160 TSval=2972606488 TSecr=1160811360"
"14.693365129","21786","33563555","1","19  >  57254 [PSH, ACK] Seq=33563555 Ack=1 Win=65280 Len=21720 TSval=2972606488 TSecr=1160811360"
"14.694374873","43506","33585275","1","19  >  57254 [PSH, ACK] Seq=33585275 Ack=1 Win=65280 Len=43440 TSval=2972606489 TSecr=1160811361"
"14.694410762","46098","33628715","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=33628715 Ack=1 Win=65280 Len=46032 TSval=2972606489 TSecr=1160811361"
"14.695279175","19194","33674747","1","19  >  57254 [PSH, ACK] Seq=33674747 Ack=1 Win=65280 Len=19128 TSval=2972606490 TSecr=1160811362"
"14.695308612","23234","33693875","1","19  >  57254 [PSH, ACK] Seq=33693875 Ack=1 Win=65280 Len=23168 TSval=2972606490 TSecr=1160811362"
"14.696109715","19906","33717043","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=33717043 Ack=1 Win=65280 Len=19840 TSval=2972606491 TSecr=1160811363"
"14.759685754","22218","33736883","1","19  >  57254 [PSH, ACK] Seq=33736883 Ack=1 Win=65280 Len=22152 TSval=2972606554 TSecr=1160811427"
"14.759721433","65226","33759035","1","19  >  57254 [PSH, ACK] Seq=33759035 Ack=1 Win=65280 Len=65160 TSval=2972606554 TSecr=1160811427"
"14.759729177","59434","33824195","1","19  >  57254 [PSH, ACK] Seq=33824195 Ack=1 Win=65280 Len=59368 TSval=2972606554 TSecr=1160811427"
"14.761005151","5858","33883563","1","19  >  57254 [PSH, ACK] Seq=33883563 Ack=1 Win=65280 Len=5792 TSval=2972606556 TSecr=1160811428"
"14.761027154","65226","33889355","1","19  >  57254 [PSH, ACK] Seq=33889355 Ack=1 Win=65280 Len=65160 TSval=2972606556 TSecr=1160811428"
"14.761680725","34242","33954515","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=33954515 Ack=1 Win=65280 Len=34176 TSval=2972606556 TSecr=1160811429"
"14.809739382","31050","33988691","1","19  >  57254 [PSH, ACK] Seq=33988691 Ack=1 Win=65280 Len=30984 TSval=2972606605 TSecr=1160811477"
"14.809774169","65226","34019675","1","19  >  57254 [PSH, ACK] Seq=34019675 Ack=1 Win=65280 Len=65160 TSval=2972606605 TSecr=1160811477"
"14.809787484","56538","34084835","1","19  >  57254 [PSH, ACK] Seq=34084835 Ack=1 Win=65280 Len=56472 TSval=2972606605 TSecr=1160811477"
"14.810897800","8754","34141307","1","19  >  57254 [PSH, ACK] Seq=34141307 Ack=1 Win=65280 Len=8688 TSval=2972606606 TSecr=1160811478"
"14.810918640","65226","34149995","1","19  >  57254 [PSH, ACK] Seq=34149995 Ack=1 Win=65280 Len=65160 TSval=2972606606 TSecr=1160811478"
"14.811405351","36290","34215155","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=34215155 Ack=1 Win=65280 Len=36224 TSval=2972606606 TSecr=1160811478"
"14.811942469","17858","34251379","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=34251379 Ack=1 Win=65280 Len=17792 TSval=2972606607 TSecr=1160811479"
"14.871528964","11210","34269171","1","19  >  57254 [PSH, ACK] Seq=34269171 Ack=1 Win=65280 Len=11144 TSval=2972606666 TSecr=1160811538"
"14.871585052","65226","34280315","1","19  >  57254 [PSH, ACK] Seq=34280315 Ack=1 Win=65280 Len=65160 TSval=2972606666 TSecr=1160811538"
"14.871589160","65226","34345475","1","19  >  57254 [PSH, ACK] Seq=34345475 Ack=1 Win=65280 Len=65160 TSval=2972606666 TSecr=1160811538"
"14.871598468","34818","34410635","1","19  >  57254 [PSH, ACK] Seq=34410635 Ack=1 Win=65280 Len=34752 TSval=2972606666 TSecr=1160811538"
"14.872880168","30474","34445387","1","19  >  57254 [PSH, ACK] Seq=34445387 Ack=1 Win=65280 Len=30408 TSval=2972606668 TSecr=1160811540"
"14.872902661","55034","34475795","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=34475795 Ack=1 Win=65280 Len=54968 TSval=2972606668 TSecr=1160811540"
"14.873295839","10258","34530763","1","19  >  57254 [PSH, ACK] Seq=34530763 Ack=1 Win=65280 Len=10192 TSval=2972606668 TSecr=1160811540"
"14.873306520","29026","34540955","1","19  >  57254 [PSH, ACK] Seq=34540955 Ack=1 Win=65280 Len=28960 TSval=2972606668 TSecr=1160811540"
"14.873843960","17858","34569915","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=34569915 Ack=1 Win=65280 Len=17792 TSval=2972606669 TSecr=1160811541"
"14.938919013","18474","34587707","1","19  >  57254 [PSH, ACK] Seq=34587707 Ack=1 Win=65280 Len=18408 TSval=2972606734 TSecr=1160811606"
"14.938947508","65226","34606115","1","19  >  57254 [PSH, ACK] Seq=34606115 Ack=1 Win=65280 Len=65160 TSval=2972606734 TSecr=1160811606"
"14.938950264","65226","34671275","1","19  >  57254 [PSH, ACK] Seq=34671275 Ack=1 Win=65280 Len=65160 TSval=2972606734 TSecr=1160811606"
"14.938957257","27578","34736435","1","19  >  57254 [PSH, ACK] Seq=34736435 Ack=1 Win=65280 Len=27512 TSval=2972606734 TSecr=1160811606"
"14.939989869","37714","34763947","1","19  >  57254 [PSH, ACK] Seq=34763947 Ack=1 Win=65280 Len=37648 TSval=2972606735 TSecr=1160811607"
"14.940012383","47794","34801595","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=34801595 Ack=1 Win=65280 Len=47728 TSval=2972606735 TSecr=1160811607"
"14.940513129","17498","34849323","1","19  >  57254 [PSH, ACK] Seq=34849323 Ack=1 Win=65280 Len=17432 TSval=2972606735 TSecr=1160811608"
"14.940532016","21786","34866755","1","19  >  57254 [PSH, ACK] Seq=34866755 Ack=1 Win=65280 Len=21720 TSval=2972606735 TSecr=1160811608[Packet size limited during capture]"
"14.941034989","17858","34888475","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=34888475 Ack=1 Win=65280 Len=17792 TSval=2972606736 TSecr=1160811608"
"14.995144114","25714","34906267","1","19  >  57254 [PSH, ACK] Seq=34906267 Ack=1 Win=65280 Len=25648 TSval=2972606790 TSecr=1160811662"
"14.995173100","65226","34931915","1","19  >  57254 [PSH, ACK] Seq=34931915 Ack=1 Win=65280 Len=65160 TSval=2972606790 TSecr=1160811662"
"14.995175805","65226","34997075","1","19  >  57254 [PSH, ACK] Seq=34997075 Ack=1 Win=65280 Len=65160 TSval=2972606790 TSecr=1160811662"
"14.995181897","23234","35062235","1","19  >  57254 [PSH, ACK] Seq=35062235 Ack=1 Win=65280 Len=23168 TSval=2972606790 TSecr=1160811662"
"14.995802898","42058","35085403","1","19  >  57254 [PSH, ACK] Seq=35085403 Ack=1 Win=65280 Len=41992 TSval=2972606791 TSecr=1160811663"
"14.995832886","45498","35127395","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=35127395 Ack=1 Win=65280 Len=45432 TSval=2972606791 TSecr=1160811663"
"14.996303515","19794","35172827","1","19  >  57254 [PSH, ACK] Seq=35172827 Ack=1 Win=65280 Len=19728 TSval=2972606791 TSecr=1160811663"
"14.996323894","20338","35192555","1","19  >  57254 [PSH, ACK] Seq=35192555 Ack=1 Win=65280 Len=20272 TSval=2972606791 TSecr=1160811663"
